delta_feature_0,delta_feature_1,delta_feature_2,delta_feature_3,delta_feature_4,delta_feature_5,delta_feature_6,delta_feature_7,delta_feature_8,delta_feature_9,delta_feature_10,delta_feature_11,label
-0.008634825221651654,0.0084921004747332,-0.013467699133723698,-0.011637606065803274,3.493338550708547e-05,-0.019921693164910603,1.3679151202061872,2.2407289790851737,-0.00749462570520143,0.00038244122521102764,-0.009125882087197112,-0.00894879900423548,4.0
0.012801977810158627,-0.017718575664562808,0.01811693309439022,0.017374797776543938,0.0016828798718834248,0.029659236219430674,-0.8520046467650744,-2.8443804308434,-0.0060159838268679655,0.02036910595041619,-0.0038827716723046635,0.004166250070408967,4.0
-0.007672338794645128,0.004390640744210084,-0.009543292640377343,0.001619329082203469,-0.0008614130587801805,-0.0006616535486649866,-1.8172424072670506,0.12145993376928832,0.004466613874106851,-0.010146218978037469,0.029973679231425798,0.004075738063167494,4.0
0.006699636598651526,-0.023834713151873632,-0.006260342860078483,0.017303509402649075,0.0006098623553917326,0.0218277643063442,-0.7818457036975577,-2.538443172788393,-0.00623062687940279,-0.003851120756547588,-0.01970810752843377,0.005799087931333491,4.0
0.030397196550626282,-0.006976977190642664,0.06684098493544877,-0.005644953374373596,-0.0022908350104834385,0.01187918848106978,-0.29674385295460404,-2.5948799801242126,0.00471721349684584,0.04218077076347437,0.054772295876667876,0.00805776265456129,4.0
-0.05388374170338339,-0.036924628051384856,-0.01916102689126742,-0.00878278252631104,-0.00047831063822023623,-0.017686221998673812,1.4943939538711168,2.456584034762309,-0.004865992023934784,-0.021970043691472374,-0.04926008075746324,-0.008248884762156905,4.0
0.0036060309323203144,-0.026259402719726876,0.012706694423993081,0.0073655408258513355,-0.00044859962693621913,0.01403245266485148,-0.7437944688859002,-2.6895383176579846,-0.010418994207129217,-0.002320182863391307,-0.028177181580779198,0.0014211812462993356,4.0
-0.00946850522015158,0.0029746306497735464,-0.023221647556391556,0.006486866930428881,-0.0012085347887678122,0.001804145109958355,-1.054612746645855,-0.15814296531461292,0.0031590768010483217,-0.026997947899761843,0.00819421430908207,0.0031784577121936886,4.0
5.533707602700666e-07,0.021264732560274613,-0.014091514717992526,-0.01295447970959862,-0.0010827546292964119,-0.02189633803898028,2.3168740869556768,2.496540849422189,-0.011216265577807749,-0.000995566673403836,-0.006029983304397746,-0.012108870302151686,4.0
-0.005954245888880161,0.004373990596887756,0.014528890676739792,-0.006079989881279835,-0.0019251326192579743,-0.00411812618469154,-1.248322755492886,0.08068123152548523,0.012406572440280317,0.006138640144626284,0.05069262370728467,0.0035872933407951335,4.0
0.0142312807036315,-0.017068651308732752,0.008380524993248928,0.010297101668258035,9.430134164001291e-05,0.01676472281602176,-0.455232724324393,-2.5568006647508326,-0.0014779083639975266,-0.01055959053116362,-0.008156199225279437,0.006760536628169667,4.0
-0.01714850860865974,-0.007853452385254145,-0.005593109127683293,0.0027138428691770855,-0.0002480088608685094,0.002030386857639621,-1.4211242229523684,0.10071373123200189,0.00475051387676928,-0.005618446330363791,0.02313448020430453,0.0016206563594254875,4.0
-0.0037734507368901715,0.01076482778025284,-0.002068367755428735,-0.011211193848232548,-0.0013509101795058376,-0.016049642734179137,-1.223519723876045,-0.1355347748587441,0.0066386938505468285,-0.01076908253344111,0.0037971842363662134,0.0006076364532936473,4.0
-0.0050289543391359715,0.014952308440551065,-0.00818432930658286,-0.012269438075771633,-0.0016696471567567706,-0.019263703672524946,2.604726686931812,2.4447146113221248,-0.00488552339161441,-0.001140130771923209,0.009006608461990417,-0.00950480764435696,4.0
-0.009478315186629505,0.010601143855365147,-0.011987352555804742,-0.012039781525835236,-0.0005768226425705292,-0.02004399026395487,1.7998739667262535,2.371322215891218,-0.005835766198089898,0.004604907404160419,-0.0011041065014554263,-0.009081300960013833,4.0
0.013521043284502043,0.027335890636954574,-0.08586921269379388,0.5137823501879346,0.0815020834875696,0.6376182997412247,1.4299386492290687,9.03662544907882,-0.004373472017399016,-0.2057106097056164,-0.12259274996157465,0.0233957161270143,6.0
0.047603214728650756,0.07141022041728218,-0.14466998960776145,0.22592071823546017,0.04293471888099054,0.23502125929615097,-4.228342168730933,7.564693554475254,0.0980291368290811,-0.07971242763486153,-0.12339885901090408,0.08921565752289251,6.0
0.042976303502953284,0.06848021815914296,-0.15530376591753647,0.2341981146274646,0.04587509212678975,0.23954286519982365,-4.223403177297195,7.944097659448816,0.10357982362023188,-0.0703051570476837,-0.10004575346497013,0.0897420150448997,6.0
0.00985494214764937,0.03503624252522358,-0.1324658542096635,0.24075154802413595,0.047728682991558635,0.25989630093802046,1.3290662271994549,9.60237580204208,0.04787198467464948,-0.051172156372015554,-0.0841568635989125,0.059778270611358986,6.0
0.0548442395291473,0.021285788005185324,-0.1729636931977827,0.2970262699457607,0.06320222139511955,0.3057612713462822,-3.0888210932793783,4.3867885228668415,0.03630282879157565,-0.02514405821861443,-0.06742118684493548,0.06535233319152783,6.0
0.07541978025071833,0.04093304598115072,-0.14038754768145556,0.4824949176921644,0.08689858444345921,0.5545671043065243,-3.7270438299683146,3.891227892631009,0.043498866880850806,-0.12534866927487953,-0.042885588604661073,0.08129407654473791,6.0
0.07513893327571047,0.03603334046471346,-0.13597618408648082,0.48166434903330474,0.08400052289858462,0.5569876422145448,-3.5627188644059675,4.397394546972264,0.04580710125983556,-0.14365786546560932,-0.03711723147862678,0.08044296568360165,6.0
0.007762363385510507,0.027715880295558437,-0.1300347988684285,0.26825302038721627,0.05281503946099386,0.29550519007198234,-0.1725171114114108,10.025524207453557,0.047873439616966884,-0.056084228732586006,-0.06784401340816437,0.06391129053933808,6.0
0.01856088083640306,0.037978421584648925,-0.11691522895238649,0.5144762124929025,0.08472138160281162,0.6132317533667524,-0.5513816750276206,10.19281450361057,0.024019265582009064,-0.18414430359274048,-0.11779445148848477,0.05287600808099874,6.0
0.07478957477283837,0.03394432646118434,-0.0862722721921736,0.5089422102502184,0.08855406490380968,0.631042830462641,-3.501845239760078,3.9982665860171354,0.017169805711651054,-0.1202010287186327,0.008048313612768254,0.06097277497492032,6.0
0.03814094834583154,0.062189921185424935,-0.12856437815703559,0.23438458473956397,0.04143719639498589,0.25405652885850366,-3.7734735455324113,7.48078883984127,0.10339274232993456,-0.06787259593009998,-0.023357322709565587,0.09168216956030167,6.0
0.03810714382076358,0.06272795638466344,-0.1584921008529605,0.23280818377621232,0.04589840455916716,0.23614634981108668,-4.540801526893151,8.393749148225968,0.09096284006907174,-0.0722427682722413,-0.1415265043388767,0.09140534691674285,6.0
0.06641704076966803,0.027124032767990747,-0.1235179396141739,0.2880135337028213,0.054283585442032156,0.32397793659326707,-4.18170937319665,4.029745753711095,0.047271729348083436,-0.07410531076046567,-0.08660714309607087,0.07746216207362255,6.0
0.06920201757280475,0.028310180084642533,-0.08286771358232725,0.5662234511727315,0.09749014744933515,0.7079285298575644,-1.2341730474547212,3.8965371064228362,-0.005669873248394297,-0.13657684080757748,0.08011522602605847,0.0387765745691146,6.0
0.021276861263208047,0.03842071463914515,-0.08269610412768702,0.473163457896915,0.07322489989777481,0.587625152812068,-1.4865973163284245,10.325562795987196,0.03801706144787331,-0.16731652879962122,-0.07929764035663389,0.06450016329990532,6.0
0.07113817199896894,0.029865255348923425,-0.14279596660235194,0.321359984607203,0.06267111840380424,0.353802346145391,-4.037067129190824,3.455166651947061,0.05108533202172261,-0.06629684490088339,-0.05294652839246616,0.07719153870942347,6.0
0.033640520798013496,0.05769077430601738,-0.13799216422519933,0.21724975643842265,0.04016826672552398,0.22778867783363538,-3.861340353457921,7.227218495950312,0.08642696803483851,-0.04798047599829136,-0.08825147534257827,0.08225412819079059,6.0
0.007842775374924504,0.028888325012123184,-0.12760592697038753,0.2540952323788361,0.04798161836072923,0.27919582711601626,0.5838361335813023,9.390296364561085,0.054929696148477536,-0.06407568345772396,-0.10478876035955853,0.06729216418696626,6.0
0.03294328119516804,0.0609250602715376,-0.11919567292090782,0.21282209428170445,0.03526254006477059,0.23193953150547492,-3.376352335471795,7.984428603830016,0.0841025256250797,-0.041861656528101476,-0.09671393126766059,0.08339510529430533,6.0
0.04958365490312233,0.019755701909827617,-0.14155808472797582,0.3073104949053764,0.06010622518314712,0.3372134180786504,-4.2842416508181,3.9253011132888824,0.04264228813297233,-0.07845325656217406,-0.08748716292563419,0.07450217449972518,6.0
0.047701898206780446,0.07457748986969848,-0.1443104039545111,0.21940324466080913,0.03945853687297607,0.22717602009746402,-3.970031518357141,7.861718631259413,0.09303822193983469,-0.0393293615514394,-0.08095797211631961,0.08724172900519844,6.0
0.045190112945651895,0.07069249230915431,-0.1368365521331596,0.22652596706147415,0.04334797524863565,0.2398907022138574,-4.32245401490437,7.923270065292633,0.10030914417388359,-0.06350881385329954,-0.10310095034731148,0.08977861335353648,6.0
0.00895556922741736,0.027091524723672933,-0.13138810590278993,0.32343869406886566,0.060070213744615075,0.36347869551069717,-0.2339760081221769,9.332906616249502,0.04771161753353392,-0.09089899400377466,-0.024710232953907507,0.0657230872446457,6.0
0.024750022322827137,0.03993364515788567,-0.09871912670485683,0.44471180376234537,0.07238574467769787,0.538868239667321,-1.5192339322164425,10.54723327233457,0.04409421752955389,-0.14222437467291482,-0.019826909984681507,0.07171378781456861,6.0
0.00937644541005711,0.039632005185889885,-0.011893392062617858,0.007778229556157479,0.00933650860430546,0.0070376253648581355,-2.919784160189243,8.34373296003437,0.05303598308539881,0.033342274854311515,-0.018154491067484457,0.05217511445677597,5.0
-0.027594226370686425,-0.002679807005436574,0.04103668854702014,-0.006185150434682263,0.01514113126054839,0.0035206772041543877,-4.308655981481465,4.78130087635281,-0.00652162263631173,0.08365764970847289,-0.1790108936797412,-0.0010512872174658072,5.0
-0.0028977465243513745,0.02511518725327322,0.03231584878103555,-0.025683825949695427,0.013649595717200702,-0.02652121893800452,-5.610301621598907,4.6763409442134884,0.003230076685409866,0.08916430815307963,-0.1163857436100395,0.011363823083123281,5.0
0.016889746387108828,0.049379045869750504,0.005296124969645044,-0.013311271067101338,0.009964914323008611,-0.016826781608187957,-2.780319714334148,7.2439997854988105,0.060611441239274866,0.03791849912606604,-0.0802929900051721,0.056028800756880937,5.0
0.07129803547622526,0.033749357599260676,0.035700887268498294,0.04095393072588965,0.011851639750221077,0.06854908903984797,-5.136144070300617,0.29586201875083695,0.07611172931488819,-0.00884480714969138,-0.08571993850046589,0.06144770816207551,5.0
0.043524971262447865,0.008514859843565148,0.008293253038437642,0.04511610585480813,0.019954531426698452,0.06497371750678649,-5.424289235402858,0.8945153755554873,0.031154023684955012,0.002870787339228187,-0.16337087808519923,0.03409111101171619,5.0
0.05706112451589984,0.022354189384809653,0.04120670720777908,0.02722147987628526,0.01637200652954718,0.05094958808745931,-5.675417378661377,0.21569975548110243,0.03884083162896379,0.020213235693450682,-0.13314486733599296,0.04056744040999033,5.0
-0.002175543400588398,0.029847455737036177,0.02390429667212457,-0.00998553820199205,0.009642607013832238,-0.0068351249843365824,-3.354788328705343,7.95926820015137,0.04114273925986178,0.04895144698876741,-0.07918269993676841,0.04518787232757593,5.0
0.005789720617609684,0.03221520272047451,-0.015550163409430828,0.006545583206538086,0.01882784537836768,0.00423435765350727,-3.7915464871058315,8.909614833175759,0.038390814855513544,0.09449814154487168,-0.045599798595755914,0.04565333459787713,5.0
0.05057958529669415,0.01479590795458352,0.02587419649558953,0.03080828360698712,0.014039361220165358,0.05096632914224797,-5.265654366980192,0.04578234342292031,0.04601097249750574,0.021282131681327865,-0.06643370035313279,0.053079091774141274,5.0
-0.006028176825912446,0.023532042959084065,0.037665178862918536,-0.007983209848204997,0.01381495926152776,-1.3241161733179574e-05,-5.009799613684017,3.8467850555642977,-0.005091734296370665,0.050508095634215544,-0.2033928116329471,0.004129212426088963,5.0
0.0031620371793504853,0.026929918271816067,-0.0006244748572450387,0.0054945021647818115,0.02180352384494988,0.0073612072204806145,-3.268011195567089,3.354765668962931,-0.009581063933067457,0.07479902581851716,-0.15839779510081176,-0.009498318620850599,5.0
0.04922198721039961,0.01595661126145681,0.026686494902538715,0.03551940197836573,0.01600679597224175,0.05784808542529363,-5.816288807783648,0.44188633221527507,0.03662623360757211,0.008806522309853904,-0.1360482619184431,0.04226205515534648,5.0
0.07200543099445683,0.03318276481340915,0.006071787112397642,0.018778433596587984,0.009485062435951486,0.027779274809895338,-4.7772187118567135,-0.06288887895136686,0.05637229153462908,0.011096415859238706,-0.12550003055919579,0.06029970473600299,5.0
0.0013760445324308979,0.033685555767239195,0.03657375569314847,0.004918235875419785,0.011909644991291435,0.017905891445192612,-2.746257736401695,8.400452936644879,0.03490260089181141,0.06719001294391991,-0.0903813589372362,0.037476328509599366,5.0
0.0584386208863954,0.02548584369571888,0.024412464311745596,0.01829892345914652,0.014612327538406134,0.03295163096778747,-5.575356998397394,0.24315833025534683,0.05562313087850346,0.01226429281773267,-0.10143588328864261,0.04970764714041026,5.0
0.006018314308700534,0.03272849660505417,0.03637770387849115,-0.01288715216474029,0.0151072528427596,-0.007320386572667814,-4.700073759509493,3.8728523353385684,-0.004974051151551029,0.07971620505856059,-0.16911021216371225,0.001956406411650735,5.0
0.014103947154053942,0.049593285328555115,0.027613909269994075,-0.013036163045375415,0.009597044722058468,-0.010044821847411234,-3.0073364783237455,7.488185658105185,0.04845249341024127,0.042030436171553553,-0.061383570796186504,0.05039079525194212,5.0
-0.017173010179709458,0.009485306358400392,0.03095568132649329,-0.02957339614391996,0.011062494606566942,-0.03237068214704547,-5.476308103143207,4.4229767652891505,-0.0017068507515590747,0.08155715308905087,-0.13440945420770412,0.006637666168287704,5.0
0.0642897160301154,0.02895786726809213,0.0288266049838386,0.033641676155361344,0.01407381254079254,0.05592603250891265,-5.538410524359488,0.3173947852165364,0.06248850305847564,0.004466409042012898,-0.07989111747133393,0.053506882768311725,5.0
-0.0057381370930590925,0.021378325131585496,0.017505787342315005,-0.01978995062270006,0.013137708274443938,-0.02236274393489679,-5.763311596266041,4.375407461939253,0.00424889663257666,0.06871485374305997,-0.12146115195197726,0.013293192279738325,5.0
-0.011927649770614834,0.01637769829127439,0.03714414292143031,-0.015828025012534774,0.012911581923529813,-0.011259373399148731,-5.124300792068434,4.87998827674769,-0.003862005335774854,0.0930265346865502,-0.10678062577653336,0.008566427390977932,5.0
0.004007323768748461,0.035660520578818966,0.024587137770669454,-0.0008236017219651615,0.012469851821066524,0.006204480898027609,-3.114305331051387,7.857341069097379,0.04318724999473389,0.04262043022767814,-0.07375184822377445,0.04385455740084898,5.0
0.0014887550251941328,0.033121346428205856,0.021493172514648773,0.002410944856816255,0.015684361565252436,0.009802851684358738,-3.100376461960316,8.27193267762009,0.03477711498203151,0.05616121752890424,-0.1027293513671017,0.040276483381715966,5.0
-0.013288601045683524,-0.004116185738595346,-0.060737052168971184,0.0037907764303432012,0.01091981387320129,-0.013238127188721693,2.5296046762207336,2.7349106617125702,-0.06176633623797356,-0.00979405577161474,-0.12508888504853655,-0.03669601484018184,0.0
0.005912680358926892,0.018208124006679538,0.010797608110736379,-0.04800128534423398,-0.0016712553795702467,-0.06339448722478008,1.3467521786021646,2.5866494258456347,-0.03619501620635379,0.04298328521647243,-0.002725202929345194,-0.022847136675936686,0.0
0.0065490230653882375,0.018340390224728553,0.013194436728654058,-0.04315137991297685,-0.0022114816001024273,-0.05604825766228133,1.7051217741060007,1.6060114362468756,-0.026559909591404973,0.04181642359458149,-0.004521106457785251,-0.020305742892681528,0.0
-0.005374094615627545,0.010199565313932901,0.005341815557216689,-0.012131788527599052,0.004026114853946883,-0.015183188267150316,2.9322180366030812,2.7322512752417323,-0.03965816085387197,0.016137257012468598,-0.08258041482888068,-0.024736411116788537,0.0
-0.0019502356460505688,-0.026978297027567377,-0.008285416633433407,0.009882210873622177,0.009220770728382122,0.01102748281997673,0.6687518208850278,-2.5864129914622866,-0.0574253419843852,0.04141531802946108,-0.07514611442942876,-0.033423114169324225,0.0
-0.0001300123598215741,-0.02544808189151132,-0.03404716364432647,0.0031956991418672365,0.01016621600240597,-0.005932437110179767,0.6425481660647367,-2.617189753372566,-0.06504601325700832,0.046037696184628496,-0.058987635152852214,-0.03624594933705946,0.0
0.005434355736041396,-0.02112328099026939,-0.016534152699241522,0.0001550669259408055,0.009787598917380347,-0.0047615199924380125,0.004901498747299726,-2.634369643856331,-0.057139985150677974,0.04840619673213176,-0.049389222054104565,-0.030873498335031613,0.0
-0.003223924474559492,0.010881100880582084,-0.0038839252037761174,-0.0200730315734457,0.005197578968507699,-0.028742455222006746,2.863105302784346,2.6293818803568083,-0.03715760875260454,0.03959206814792382,-0.020467924065945553,-0.027362000732501,0.0
-0.0063763863150538835,0.006678008516333156,-0.02847359186846976,-0.013892522467885804,0.00623595333719873,-0.027287906232135284,3.420390626236788,2.893185470771674,-0.05176264106416317,0.029977447247305555,-0.07541505852558839,-0.03768392372244492,0.0
-0.003998404307696768,-0.03222520933822931,-0.010197032628763036,0.012483959298556058,0.009547236259259795,0.013991532867463241,0.54285562222457,-2.6828508727984843,-0.06075482945898003,0.049536310140037565,-0.06015111847817245,-0.03326206728866707,0.0
0.017916319576546547,0.03460950072452573,0.034805376945284516,-0.03857416084017534,-0.0019922421739350105,-0.044037817158021575,2.2102923410366966,1.5707529271929568,-0.02058658845496053,0.04036416603556536,0.0015979993718788776,-0.018464904553347622,0.0
-0.0013541345004326466,0.008757601918139346,0.024229739526165472,-0.05433459303472207,-0.003050265428534371,-0.06888594838153006,1.8553812020288376,1.6316789479621558,-0.038746196200325156,0.057033834999343336,-0.05875158583767792,-0.029459746917062518,0.0
0.00783636968354251,-0.01719797045733462,-0.016300123256938193,0.008288720917919046,0.010881283084732907,0.006376516515583963,-0.10212632543814237,-2.417980418839177,-0.05397643540221375,0.02215321761268718,-0.08422915837759781,-0.02767696755941873,0.0
0.01316022939626571,-0.019222505329411887,-0.05973257371008778,0.029280009803097362,0.01600021528735207,0.020644160060172778,0.6247416014137492,-2.141089341707073,-0.06326637148931558,0.009082052874210822,-0.10080590887781149,-0.03292770788094054,0.0
0.001860427698157141,0.01189155867638686,-0.020622209932116498,-0.012318524484138671,0.004907476753703288,-0.02290752241296251,3.60944217994056,2.734935709183607,-0.04402327774677395,0.0369621110831585,-0.043856507826802726,-0.029351366078686214,0.0
0.0017144688995483492,-0.02411093581064855,-0.017622065960246402,0.008476914124536439,0.011347372896949204,0.006224972178989374,0.295080261553343,-2.6651184075049925,-0.05642864257378055,0.021875058511962253,-0.09768242998220078,-0.03155396933758747,0.0
0.009471217602269377,0.02365067807379173,-0.004262598079584068,-0.03248008519292506,0.0005783767295497455,-0.04588058233754433,2.607771702914097,0.6382881895558841,-0.02987303311016165,0.07102874477298615,-0.05652036177626929,-0.023849961208028653,0.0
-0.011305469690755465,0.003651976170440996,0.0021355151517878923,-0.021679824186286112,0.004224223235475666,-0.0292742433710122,3.2852230605670023,2.679641035246121,-0.04057583749475291,0.021038724944676734,-0.06329931025468571,-0.026646139358553894,0.0
0.009022009126608554,0.0221464161754788,0.008575878740665122,-0.046158572092499905,-0.0011005415991670597,-0.061400788241901816,2.334942447486519,0.7534057613046494,-0.03187476847228088,0.06604820132503342,-0.03628689166830945,-0.02516088124919999,0.0
-0.0012570681242059512,-0.026107317495153826,-0.018669678229168873,0.011802094355633064,0.011822661963247327,0.010418775634570832,0.47222001376791134,-2.639335085269352,-0.06031739933623026,0.03636990900628123,-0.09685465455097653,-0.035997877259801386,0.0
0.009877659965865315,0.020801660558833812,0.010754755375792957,-0.04644260377450965,-0.002048904503034299,-0.06124214444579623,2.0834193273782278,1.1766522156471115,-0.03249002299530146,0.04549126936561043,-0.048637371492905146,-0.02309551351902933,0.0
0.0013687553224617233,0.011631323177579977,0.009192066084247275,-0.03841641091675424,-0.0010551878916537083,-0.05051198655173922,1.5116865924344172,1.866018911526223,-0.03907880283230869,0.04124979367245862,-0.018700994897538514,-0.027206004785940624,0.0
0.003170856539439326,0.015616979114468466,-0.024695415250115316,-0.022490605622486837,0.007167369022223702,-0.03783500957426095,3.259781059647664,2.871968363423867,-0.0514268677575459,0.06246126430047649,-0.03802327273125439,-0.0354067066110795,0.0
0.0018852881304930458,0.011717366545847152,-0.0004862191915482317,-0.021099363236623425,0.004971818627281577,-0.029204566172421675,2.93178012085379,2.7538113270071456,-0.03881870788436936,0.02221412648286414,-0.05727767423653507,-0.02967946793337109,0.0
-0.058531806641988926,-0.048616576810238954,-0.10950654958812556,0.1659866241261171,0.035182748486006,0.177541429476546,4.287852240687992,1.5485499336957815,-0.08535976119838062,-0.01603422559946921,-0.26242518982366025,-0.0703647576164815,1.0
-0.006462134947623488,0.018863379898820976,-0.04457548471996464,0.1586562565145495,0.02341085778582519,0.19802301004885564,1.835536271686074,3.6587176499351193,-0.03189515003255616,0.004708705630260601,-0.1418503168140579,-0.026453837319999896,1.0
0.010466451896146645,0.03429549325240688,-0.011861328831054951,0.11830428871681836,0.02029253297145195,0.15793575250533393,0.9517992392361858,4.25657993601597,-0.012377288773889106,0.020957785023252518,-0.0829806968784288,-0.013498456394397701,1.0
-0.044440773206771256,-0.03370858402153942,-0.07759196514061362,0.1623433039735463,0.03424861816412672,0.18767497500581137,3.018745980369075,1.3471861705402883,-0.07167335286856835,-0.039501014172054094,-0.37824567111624985,-0.06496366176332477,1.0
-0.00950781544568835,-0.0465530434209091,-0.00789470560537997,0.24090736516144512,0.04085374531284147,0.3274564406233376,-0.25596448097084057,-1.0750181268494705,-0.04375872449749407,-0.09171305194136947,-0.25563274597175845,-0.03652607829558621,1.0
-0.03941204681374477,-0.07393882405520269,-0.0021780133877478125,0.218188056955056,0.035789320393804114,0.2993119377224526,0.6854227201114274,-1.6974331447366646,-0.07216821369586068,-0.05108645437618409,-0.24084990303800513,-0.05427870873808899,1.0
-0.030095826867782283,-0.0595805821065169,-0.019140892268285636,0.27852023598582193,0.04372264645632018,0.3724493060346679,0.9720442995621088,-1.2611651568191062,-0.07360230366782039,-0.07988020818295849,-0.21951686801342118,-0.05800738798956867,1.0
-0.06770915142918921,-0.0562161986482439,-0.04650495662548959,0.16964044211814794,0.031135963469362427,0.2117531697243053,3.065082752267582,1.9480126270713614,-0.08533566312542928,-0.05608432805354213,-0.3184050693299323,-0.07118371518002062,1.0
-0.06856804926777343,-0.05823932912119262,-0.07905270107786411,0.16586548673309437,0.032597848510004135,0.19157155485645722,3.508427359208067,1.2433682618201605,-0.09356010475235443,-0.03854294584257745,-0.3008549414433648,-0.0749324685557464,1.0
-0.04651361100455875,-0.07359909777684187,0.042335540853112086,0.21155318910705184,0.03031828107431367,0.31295548879458907,0.5295568686070258,-1.6431977655546532,-0.0731544740545409,-0.02437722353503613,-0.16446053138694383,-0.05294366409768714,1.0
0.006420459834396042,0.028635502687125947,-0.010023685323909293,0.14198899990822283,0.02180925062043293,0.19108170364667781,1.252567303840622,2.9658935810539164,-0.02211990594035662,0.030348873413661992,-0.10783301812131008,-0.02206011716451703,1.0
-0.006642004218200104,0.01759471906621296,-0.004942445874057455,0.1697915509715187,0.021227167419697213,0.23147485803607454,1.8825481284750625,3.213858009256147,-0.027586956950264696,-0.009132477933474492,-0.14665303982937639,-0.028265307621374053,1.0
-0.026235500827209823,-0.05990176326310581,-0.010492168701927707,0.26694908396403144,0.039422408291119426,0.3616391304448641,0.39454177247131916,-1.433927793463981,-0.06517427243667118,-0.09700340922511186,-0.23518874401145862,-0.04981512045229067,1.0
-0.042715383129621476,-0.07463406482920015,0.0327339407591154,0.19117218506478767,0.027622045670924966,0.2793122439202837,0.958273014488074,-1.7316229304943653,-0.0709102374428594,-0.028225743784733637,-0.2025653307463493,-0.05508973401999809,1.0
-0.07642536981703263,-0.06033673456729882,-0.06098643972229634,0.17265071899537088,0.03111308527876333,0.20891554880612867,3.2987529315937953,2.1268073048595344,-0.08813971537252241,-0.03483090064473149,-0.3525736405021931,-0.06990989778045306,1.0
-0.028269954918567763,-0.06082663517694292,-0.014607040094773094,0.25288182138296283,0.040783429284058315,0.34014095252479976,0.31550920790866854,-1.6687352798899102,-0.0705905334191087,-0.0743999858080654,-0.22608442689686958,-0.05306887289502871,1.0
0.002935234445899104,0.03093688869246264,-0.01651216707821912,0.12809217487769864,0.020201727139089076,0.16930758673142737,1.2698782290473893,4.452862503067725,-0.014136638352952646,0.021837109737179894,-0.11664216078799683,-0.011677464138284716,1.0
-0.05966445808645915,-0.04822386484329677,-0.05544303128358474,0.16558402750303552,0.03248299208417127,0.2021956202186887,2.77716653541024,2.0041174783779523,-0.08013977264167005,-0.054866069759239466,-0.31733462507564614,-0.06775156197476942,1.0
0.0021622838612893047,0.02749149106593962,-0.030130285413138225,0.13756881818192318,0.020014192056561964,0.17624366373696337,1.4150177947907423,3.958980192539797,-0.013763258968963576,0.013139588339924457,-0.08987270397927283,-0.0083584950370936,1.0
-0.024228528775324887,-0.06229803966769737,-0.0070379857627520526,0.22345874860213805,0.038638121630569566,0.304015031949082,-0.43728873292119275,-1.1293599210007308,-0.057199354385209844,-0.07760076552766215,-0.24551693722582257,-0.04162701270500793,1.0
0.01737186619179354,0.044071227578222294,-0.01255207307152606,0.11744753842468775,0.020430775618130337,0.15647786685266457,0.8705659500493592,4.290757393746309,-0.009119889532963388,0.024739610749970997,-0.10757082040144716,-0.009192716896524039,1.0
0.001431245554465721,0.025234399287038523,-0.016030537346755747,0.12971554843937022,0.019053751961646936,0.1717231430352894,1.547105986221463,4.0151411501884064,-0.013161872840741218,0.00020186061613758355,-0.11345954939635572,-0.01952154719411886,1.0
-0.0695722861181281,-0.0541237195085999,-0.044849410427795444,0.1699693900984261,0.0321555617211734,0.21296870137649487,3.0507773688184265,2.1606079808072405,-0.08694824161674664,-0.03812555080251179,-0.35479363298943545,-0.06992182097144684,1.0
-0.07481195053435385,-0.06100976846969547,-0.06090718541487883,0.16556945437990805,0.030741129752594354,0.1996330855327893,3.267216701185224,1.8198374069031278,-0.09366212541146746,-0.03597661768882143,-0.35130486478786915,-0.077127579294197,1.0
0.03667409032068086,0.03133766619593975,0.030602015815993422,0.039662945931893956,0.00528619131193242,0.06835723629661372,-3.312764922434827,3.017953942703585,0.04663619341235292,-0.11384549883551931,0.007344712322439051,0.05518135997571677,2.0
0.040797829510603345,0.06945896556616177,-0.016326980363112087,0.05812709586812781,0.00828029897003657,0.07652080951308937,0.3921433811436916,7.266757429938734,0.04718926478988572,-0.12822378760794195,-0.1488093871081979,0.0555901887600494,2.0
0.0380912695066537,0.03360836327742217,0.05162138302771946,0.02055550704450687,0.0033680408281833163,0.048106193225939675,-3.2941174495200283,3.3140518851167844,0.05601466487811135,-0.08946202385317825,0.04037093612258502,0.05990595691775363,2.0
0.06338336372461212,0.048119440108979505,0.0575595180020938,0.02568979967116436,0.00046642161750098943,0.05788344049512195,-3.70559569432549,2.8209428754888606,0.06592769007836496,-0.14045060617390426,-0.011029564062908115,0.07561247337211746,2.0
0.05627753072815456,0.07929354479834894,0.06676090170330462,0.00507512082152739,-0.0022145531632239424,0.03045490279173735,-5.0155254714074164,3.252180674490532,0.08297941979217127,-0.08785305873391436,-0.1044999024953377,0.07069079209640344,2.0
0.042675556786337165,0.0339761164030869,0.020922577267564524,0.03833474163721551,0.00503233022337346,0.0627416267088543,-3.187212198574244,2.242877131961812,0.04561995524954343,-0.09801944351961778,0.008996327629007705,0.05373863922542496,2.0
0.05735000918040811,0.0754791977153686,0.04829410202381834,0.02587207039144973,0.0036627573842679118,0.05474838514179203,-4.219861575863314,3.619845389353337,0.06928827292508177,-0.0834484336763528,-0.09004599656173085,0.06675332639358977,2.0
0.03534263576999369,0.030036648160132295,0.05357006759105465,0.036840105131067835,0.00333222074760009,0.07293502856184453,-2.7956944613534738,3.4940611424443464,0.046694077549204294,-0.1054666685359823,0.04123334457379446,0.055047395780373265,2.0
